,ticker,type,entry_date,exit_date,entry_p,exit_p,pnl_net
443,3363,long,2023-04-19,2023-04-21,34.13,32.93545,-157699.99999999994
444,3078,long,2023-04-20,2023-04-21,47.29,45.63485,-157699.99999999994
445,4979,long,2023-04-20,2023-04-21,54.86,52.939899999999994,-157700.00000000038
446,8932,long,2023-04-21,2023-04-24,11.34,10.9431,-236550.00000000026
447,2059,long,2023-04-21,2023-04-26,391.0,382.39,-105781.8414322252
448,3131,long,2023-04-24,2023-04-27,319.35,313.66360000000003,-88924.67512134011
449,8932,long,2023-04-24,2023-04-27,10.89,10.84,-36065.47291092772
450,4904,long,2023-04-27,2023-04-28,68.97,69.77,28696.984196027093
451,2412,long,2023-04-26,2023-05-02,113.08,111.74,-65100.07074637437
452,3363,long,2023-04-28,2023-05-02,38.16,36.8244,-157699.99999999997
453,3363,long,2023-05-02,2023-05-03,35.02,33.7943,-157700.00000000038
454,4123,long,2023-04-27,2023-05-09,41.49,41.36955,-29312.436731743095
455,8069,long,2023-05-02,2023-05-10,185.57,179.52859999999998,-147923.63528587617
456,3231,long,2023-05-03,2023-05-10,45.07,44.428599999999996,-74624.7836698473
457,3017,long,2023-05-09,2023-05-11,176.98,170.7857,-157699.99999999997
458,2382,long,2023-05-10,2023-05-15,84.76,90.52665,254440.16045304376
459,8932,long,2023-05-11,2023-05-19,13.1,13.73195,175261.83206106865
460,2207,long,2023-05-19,2023-05-25,777.52,750.3068,-157700.00000000015
461,3163,long,2023-05-25,2023-05-30,58.83,57.11835,-134079.39826619063
462,5439,long,2023-05-10,2023-06-06,67.72,74.51729999999999,383794.38865918445
463,2382,long,2023-05-15,2023-06-08,90.21,111.48644999999999,925718.6897239774
464,6643,long,2023-05-30,2023-06-08,646.0,633.4453,-95438.08049535619
465,6187,long,2023-06-08,2023-06-12,87.66,84.5919,-157700.00000000006
466,3131,long,2023-06-08,2023-06-15,494.67,508.88,97204.8860856731
467,4979,long,2023-06-06,2023-06-20,64.05,86.9079,1409803.512880562
468,3078,long,2023-06-15,2023-06-26,68.64,69.74055,46434.61538461529
469,3017,long,2023-06-20,2023-06-27,243.71,235.18015,-157700.00000000015
470,3374,long,2023-06-12,2023-06-29,121.4,122.35,13601.482701811816
471,2059,long,2023-06-27,2023-07-05,580.28,654.0673499999999,490932.7290273658
472,6669,long,2023-07-05,2023-07-06,1428.43,1378.43495,-157699.99999999997
473,8942,long,2023-06-29,2023-07-07,55.66,55.58,-23449.191519942386
474,6187,long,2023-07-07,2023-07-12,102.3,98.7195,-157700.00000000003
475,6669,long,2023-07-12,2023-07-17,1657.75,1793.356,309504.9464635801
476,4979,long,2023-06-26,2023-07-18,88.11,161.43484999999998,3311086.7438429226
477,3231,long,2023-07-06,2023-07-18,99.6,129.3679,1177797.9919678713
478,3363,long,2023-07-17,2023-07-20,67.62,68.33165,24397.01271813023
479,6274,long,2023-07-18,2023-07-26,98.79,119.3898,816384.4215001513
480,2059,long,2023-07-20,2023-07-26,905.32,936.3588,119439.57495692099
481,6274,long,2023-07-26,2023-07-31,117.25,122.95065,176778.4648187632
482,6188,long,2023-07-26,2023-07-31,107.78,105.3394,-108277.10150306192
483,6187,long,2023-07-18,2023-08-01,114.5,131.69355,582948.0349344973
484,6274,long,2023-07-31,2023-08-02,115.41,111.37065,-157699.99999999997
485,3163,long,2023-08-01,2023-08-02,88.44,85.3446,-157699.9999999999
486,9910,long,2023-08-02,2023-08-09,170.2,170.17775,-18222.91421856605
487,3481,long,2023-08-02,2023-08-09,16.24,16.24,-17700.0
488,2383,long,2023-07-31,2023-08-10,392.0,405.23245,117324.99999999971
489,8942,long,2023-08-09,2023-08-14,62.79,61.142399999999995,-122659.38843764957
490,3630,long,2023-08-10,2023-08-16,32.5,31.6,-128469.23076923059
491,8932,long,2023-08-16,2023-08-18,17.05,16.48,-151424.34017595314
492,6561,long,2023-08-09,2023-08-21,333.81,337.64385,28240.505077738642
493,2368,long,2023-08-18,2023-08-25,195.5,200.71035,88905.62659846558
494,2345,long,2023-08-21,2023-08-25,437.9,480.0103,366956.77095227217
495,3653,long,2023-08-14,2023-08-31,567.37,641.918,507868.85277684766
496,3661,long,2023-08-25,2023-09-01,2371.26,2405.9765999999995,40862.28334303162
497,5274,long,2023-08-31,2023-09-01,2657.92,2564.8928,-157700.0
498,2345,long,2023-08-25,2023-09-05,456.77,456.77,-17700.0
499,5314,long,2023-09-01,2023-09-08,1.79,1.90105,230456.4245810053
500,5274,long,2023-09-01,2023-09-08,2510.25,2522.1432999999997,1251.5785280346208
501,8086,long,2023-09-05,2023-09-19,109.77,113.9665,135219.74127721603
502,8299,long,2023-09-08,2023-09-21,412.75,422.39014999999995,75723.6220472436
503,9910,long,2023-09-19,2023-09-21,187.54,180.97609999999997,-157700.0000000004
504,3152,long,2023-09-08,2023-09-22,200.19,202.64035,46890.731305260444
505,1815,long,2023-09-22,2023-09-26,15.3,15.825999999999999,119816.33986928052
506,2408,long,2023-09-22,2023-09-28,72.0,69.48,-157699.9999999998
507,3665,long,2023-09-21,2023-10-06,256.27,252.83964999999998,-71242.74788309212
508,6510,long,2023-09-28,2023-10-06,574.0,554.86535,-151042.50871080114
509,1815,long,2023-09-26,2023-10-11,15.35,17.61125,571550.8143322472
510,6187,long,2023-10-06,2023-10-17,127.82,126.12549999999999,-70727.69519637004
511,2059,long,2023-10-06,2023-10-17,889.9,858.7534999999999,-157700.00000000026
512,5439,long,2023-10-11,2023-10-18,92.41,105.96665,569104.4583919492
513,3078,long,2023-10-17,2023-10-18,74.59,71.97935,-157700.00000000035
514,6643,long,2023-10-17,2023-10-23,751.4,744.19835,-56037.23715730621
515,3260,long,2023-10-18,2023-10-24,90.33,91.0381,13656.138602900555
516,4966,long,2023-10-23,2023-10-24,1020.85,1030.31,19367.149924082565
517,5439,long,2023-10-18,2023-10-26,98.87,107.80014999999999,343588.5607363197
518,4162,long,2023-10-24,2023-10-26,99.76,97.5808,-105077.70649558977
519,1785,long,2023-10-24,2023-10-31,37.13,37.2876,-721.8152437387471
520,5439,long,2023-10-26,2023-10-31,107.43,105.0499,-106319.56622917297
521,4162,long,2023-10-26,2023-10-31,97.49,103.26465,219233.01877115635
522,1785,long,2023-10-31,2023-11-02,37.03,37.03,-17700.0
523,3034,long,2023-10-31,2023-11-08,407.85,432.10769999999997,220208.05443177582
524,6462,long,2023-10-31,2023-11-10,86.3,83.955,-126390.61413673229
525,5904,long,2023-11-02,2023-11-10,474.48,457.8732,-157700.00000000017
526,3661,long,2023-11-10,2023-11-15,3139.06,3109.6546,-55170.32551145897
527,2368,long,2023-11-15,2023-11-16,220.0,212.29999999999998,-157700.00000000032
528,8086,long,2023-11-08,2023-11-17,120.55,124.84205,124715.5951887185
529,5314,long,2023-11-16,2023-11-20,2.63,2.7598999999999996,179866.5399239539
530,6584,long,2023-11-17,2023-11-20,89.47,86.33855,-157700.00000000003
531,5314,long,2023-11-20,2023-11-21,2.65,2.55725,-157700.00000000017
532,6584,long,2023-11-20,2023-11-23,81.17,84.24449999999999,133809.17826783226
533,3324,long,2023-11-21,2023-11-23,377.34,364.13309999999996,-157700.0000000002
534,5347,long,2023-11-23,2023-11-27,77.03,76.20604999999999,-60485.92756069119
535,3227,long,2023-11-23,2023-11-30,152.14,152.65335,-4203.220717759888
536,6446,long,2023-11-10,2023-12-01,312.46,323.7,126190.41797350073
537,5347,long,2023-11-27,2023-12-05,73.62,72.1048,-100025.45503939186
538,3037,long,2023-12-01,2023-12-06,170.85,165.8063,-135784.86976880307
539,6462,long,2023-11-30,2023-12-13,109.0,130.7575,780740.3669724768
540,6462,long,2023-12-13,2023-12-15,130.0,125.45,-157699.9999999999
541,6121,long,2023-12-05,2023-12-19,367.42,365.53235,-38250.32388002839
542,5314,long,2023-12-19,2023-12-20,3.88,3.7441999999999998,-157700.00000000015
543,6488,long,2023-12-06,2023-12-21,546.65,571.8,166330.00091466188
544,5314,long,2023-12-20,2023-12-22,3.74,3.92755,182888.2352941175
545,3211,long,2023-12-15,2023-12-25,84.92,84.65945,-29972.727272727032
546,2603,long,2023-12-21,2023-12-25,125.38,121.79265,-132147.28026798536
547,5314,long,2023-12-22,2023-12-25,3.86,3.7249,-157700.0
548,2615,long,2023-12-25,2024-01-02,51.59,51.78,-2968.4628804033564
549,2357,long,2023-12-25,2024-01-03,433.03,436.0449,10149.340692330894
550,3017,long,2024-01-02,2024-01-08,322.83,311.53094999999996,-157700.0000000003
551,2603,long,2023-12-25,2024-01-09,117.13,129.34859999999998,399566.28532399837
552,6462,long,2024-01-08,2024-01-09,140.5,135.58249999999998,-157700.00000000052
553,8932,long,2024-01-03,2024-01-11,27.28,28.18765,115386.51026392964
554,6223,long,2024-01-11,2024-01-18,245.11,248.72875,41355.118110235846
555,3481,long,2024-01-09,2024-01-31,14.34,15.893549999999998,415647.28033472743
556,6462,long,2024-01-09,2024-02-05,135.0,269.235,3959633.3333333335
557,6643,long,2024-01-18,2024-02-05,1158.85,1436.6630499999999,941226.6945678906
558,3017,long,2024-02-05,2024-02-16,475.67,504.87835,227918.60113103618
559,6584,long,2024-01-31,2024-02-20,114.19,172.68675,2031402.373237586
560,3081,long,2024-02-16,2024-02-20,133.35,137.32915,101659.58005249358
561,5314,long,2024-02-05,2024-02-21,8.96,9.4763,212791.0714285711
562,6187,long,2024-02-21,2024-02-27,222.96,229.0717,91946.57337639011
563,3081,long,2024-02-20,2024-02-29,136.34,149.81625,377671.8644565056
564,6290,long,2024-02-27,2024-03-04,83.17,89.6678,294806.91355055897
565,6290,long,2024-03-04,2024-03-07,85.74,84.69805,-66309.75040821088
566,6584,long,2024-02-20,2024-03-08,167.08,218.00314999999998,1201432.1522623883
567,3363,long,2024-02-29,2024-03-08,120.5,121.0882,1825.3112033195175
568,3131,long,2024-03-07,2024-03-08,953.23,919.86695,-157700.00000000017
569,6584,long,2024-03-08,2024-03-11,203.66,196.53189999999998,-157700.00000000035
570,2449,long,2024-03-08,2024-03-14,104.15,100.50475,-157700.00000000015
571,2454,long,2024-03-08,2024-03-14,1133.97,1094.28105,-157699.9999999999
572,3293,long,2024-03-11,2024-03-14,491.91,529.206,285574.9893273159
573,6121,long,2024-03-14,2024-03-15,448.82,433.11129999999997,-157700.0000000002
574,2603,long,2024-03-14,2024-03-15,151.36,146.0624,-157700.00000000044
575,3293,long,2024-03-14,2024-03-21,522.51,517.84795,-53389.651872691604
576,5483,long,2024-03-21,2024-03-22,212.43,204.99495,-157700.00000000035
577,2883,long,2024-03-15,2024-03-28,12.81,12.70905,-49222.248243560025
578,5314,long,2024-03-22,2024-03-28,14.8,19.00085,1117664.8648648646
579,2317,long,2024-03-15,2024-03-29,124.19,141.17950000000002,529509.9202834374
580,1785,long,2024-03-28,2024-04-02,46.93,45.32,-154925.65523119536
581,5274,long,2024-03-28,2024-04-09,3278.1,3234.6124499999996,-70764.33604832101
582,2317,long,2024-03-29,2024-04-11,141.12,144.35435,73976.58730158748
583,6274,long,2024-04-09,2024-04-11,177.73,171.50945,-157700.00000000006
584,5371,long,2024-04-02,2024-04-16,82.44,97.4071,708505.7253760311
585,3260,long,2024-04-11,2024-04-16,96.56,99.19235,91345.15327257673
586,5536,long,2024-04-11,2024-04-16,203.14,207.29165,64049.532342227394
587,3131,long,2024-04-16,2024-04-18,984.41,1044.0142,224492.58235897686
588,5371,long,2024-04-16,2024-04-19,90.89,91.06705,-9908.163714380276
589,3260,long,2024-04-16,2024-04-19,92.56,89.32039999999999,-157700.00000000044
590,6223,long,2024-04-18,2024-04-22,382.74,373.09794999999997,-118468.66802529173
591,3017,long,2024-04-19,2024-04-22,617.25,595.64625,-157699.99999999994
592,5009,long,2024-04-19,2024-04-23,48.78,47.0727,-236550.00000000044
593,1216,long,2024-04-23,2024-04-30,72.85,71.09,-114336.92518874351
594,3363,long,2024-04-30,2024-05-03,127.0,122.55499999999999,-157700.00000000023
595,5263,long,2024-05-03,2024-05-07,124.85,120.48024999999998,-157700.00000000035
596,3363,long,2024-05-07,2024-05-10,129.0,127.8625,-52971.31782945745
597,1102,long,2024-04-23,2024-05-21,38.61,40.14,140808.15850815864
598,2615,long,2024-05-10,2024-05-21,60.39,65.6779,332550.0413975819
599,6446,long,2024-05-21,2024-05-22,386.64,373.1076,-157699.99999999997
600,3491,long,2024-04-22,2024-05-30,174.3,271.73434999999995,2218314.916810096
601,6188,long,2024-05-21,2024-05-30,102.87,113.9086,411525.23573442217
602,3017,long,2024-05-30,2024-06-03,765.19,738.40835,-157700.00000000006
603,6188,long,2024-06-03,2024-06-04,120.41,116.19564999999999,-157700.00000000035
604,6188,long,2024-06-04,2024-06-06,112.82,108.87129999999999,-157700.0000000001
605,1815,long,2024-05-30,2024-06-11,25.85,28.22625,349998.25918762066
606,6446,long,2024-05-22,2024-06-19,365.51,437.0,764658.8957894449
607,5274,long,2024-06-06,2024-06-24,4232.98,4735.5445,457203.73212252406
608,3374,long,2024-06-19,2024-06-24,163.14,172.8894,221343.76609047467
609,5263,long,2024-06-11,2024-06-25,149.03,160.00665,276915.84915788786
610,1785,long,2024-06-24,2024-06-27,62.98,63.062749999999994,-12444.363289933488
611,3081,long,2024-06-24,2024-07-01,161.72,161.33835,-27139.772446203504
612,2449,long,2024-06-25,2024-07-02,110.25,108.65899999999999,-75423.35600907059
613,5347,long,2024-07-01,2024-07-03,131.16,126.56939999999999,-157700.0000000003
614,6446,long,2024-07-02,2024-07-04,515.23,501.5298,-124061.8189934592
615,5347,long,2024-07-03,2024-07-04,121.0,116.765,-157700.0
616,8069,long,2024-07-04,2024-07-08,263.91,254.67315000000002,-157700.00000000003
617,3665,long,2024-06-27,2024-07-10,344.25,369.11,271159.8402323894
618,2368,long,2024-07-04,2024-07-10,212.17,216.0635,55703.40293161178
619,6187,long,2024-07-10,2024-07-11,327.71,316.24014999999997,-157700.0000000001
620,3363,long,2024-07-11,2024-07-12,194.5,187.6925,-157700.0000000001
621,3363,long,2024-07-12,2024-07-15,178.5,172.2525,-157700.00000000003
622,3653,long,2024-07-08,2024-07-16,1297.0,1251.605,-157699.99999999994
623,6561,long,2024-07-15,2024-07-17,398.19,389.7828,-102154.15505160841
624,6643,long,2024-07-10,2024-07-18,1399.65,1408.3403,7135.637480798712
625,6462,long,2024-07-16,2024-07-18,282.5,291.43,108742.47787610629
626,3037,long,2024-07-17,2024-07-18,212.84,205.3906,-157699.99999999994
627,3163,long,2024-07-18,2024-07-19,169.1,163.1815,-157699.99999999988
628,6643,long,2024-07-18,2024-07-19,1324.93,1309.99,-62804.269659529346
629,6462,long,2024-07-18,2024-07-22,283.0,273.09499999999997,-157700.00000000044
630,5263,long,2024-07-19,2024-07-22,178.64,172.3876,-157699.99999999988
631,6446,long,2024-07-19,2024-07-22,582.66,562.2669,-157700.00000000003
632,3481,long,2024-07-22,2024-07-23,15.01,14.58,-198435.40972684865
633,8932,long,2024-07-22,2024-07-23,36.94,36.72,-62283.62208987529
634,2395,long,2024-07-23,2024-07-26,361.77,349.10805,-236549.99999999985
635,1216,long,2024-07-23,2024-07-30,82.24,79.64,-144159.14396887133
636,1101,long,2024-07-26,2024-07-30,33.57,33.33,-46296.96157283313
637,3211,long,2024-07-26,2024-08-01,98.68,102.0005,116896.67612484779
638,3293,long,2024-07-30,2024-08-01,742.67,718.56,-147555.79059339958
639,3131,long,2024-08-01,2024-08-02,1468.29,1416.89985,-157699.99999999988
640,3491,long,2024-08-01,2024-08-02,301.96,293.61,-128310.67691084868
641,2207,long,2024-07-30,2024-08-05,626.77,609.494,-127954.16021826159
642,3374,long,2024-08-02,2024-08-05,220.95,213.21675,-157700.0
643,6446,long,2024-08-02,2024-08-05,579.97,559.67105,-157699.99999999994
644,3131,long,2024-08-07,2024-08-08,1625.96,1569.0514,-157699.99999999997
645,2615,long,2024-08-08,2024-08-13,75.97,76.74645,23181.927076477397
646,6561,long,2024-08-07,2024-08-23,471.24,480.31,59288.37110601811
647,3227,long,2024-08-23,2024-08-29,202.23,195.15194999999997,-157700.00000000038
648,2412,long,2024-08-05,2024-09-02,116.98,119.39,64707.249102410555
649,2449,long,2024-08-13,2024-09-03,112.58,114.6806,56934.926274649144
650,3163,long,2024-09-02,2024-09-04,167.13,161.28045,-157699.99999999985
651,2383,long,2024-09-03,2024-09-04,493.52,476.24679999999995,-157700.00000000026
652,3081,long,2024-08-29,2024-09-05,159.27,187.4223,689333.3396119796
653,6187,long,2024-09-04,2024-09-05,350.14,343.32,-95611.69246587073
654,2383,long,2024-09-04,2024-09-10,461.94,467.6776,31982.642767458856
655,5904,long,2024-09-06,2024-09-25,492.53,496.2802,12756.62193165904
656,5536,long,2024-09-09,2024-09-26,292.58,309.32,211160.48260304888
657,6187,long,2024-09-10,2024-09-30,370.62,462.31,971885.0196967244
658,2615,long,2024-09-26,2024-09-30,98.33,100.00295,50354.51032238381
659,2615,long,2024-09-30,2024-10-04,94.47,92.28295,-110302.94273314276
660,5871,long,2024-09-30,2024-10-09,152.55,148.56175,-122275.54900032833
661,3081,long,2024-09-25,2024-10-15,269.11,366.16925,1424970.2835271817
662,3363,long,2024-10-09,2024-10-15,247.5,240.76749999999998,-126508.08080808107
663,1565,long,2024-10-15,2024-10-17,202.11,198.211,-94865.89975755778
664,2449,long,2024-10-15,2024-10-18,123.17,124.89029999999998,38167.50020297086
665,1565,long,2024-10-17,2024-10-23,197.41,198.35,1346.6541715211533
666,3293,long,2024-10-04,2024-10-24,933.64,1042.4316,448396.568270425
667,2449,long,2024-10-18,2024-10-24,122.69,126.28955,99654.307604532
668,2382,long,2024-10-23,2024-10-24,302.57,291.98005,-157699.99999999985
669,3529,long,2024-10-24,2024-10-28,3171.03,3069.6071,-145636.85332526028
670,2059,long,2024-10-24,2024-10-28,1231.36,1197.8062499999999,-126697.3687629939
671,2345,long,2024-10-28,2024-10-30,565.6,545.804,-157700.00000000035
672,1402,long,2024-10-30,2024-11-01,35.27,35.17,-29041.08307343367
673,4162,long,2024-11-01,2024-11-04,96.92,93.5278,-157700.0000000001
674,3037,long,2024-10-24,2024-11-12,159.51,168.2188,200688.8157482289
675,2059,long,2024-10-28,2024-11-12,1196.75,1369.6052,560048.7361604344
676,4162,long,2024-11-04,2024-11-14,92.31,94.86915,93193.72765680868
677,6510,long,2024-11-12,2024-11-26,693.47,725.6027999999999,167645.004109766
678,1815,long,2024-11-26,2024-11-27,28.5,27.502499999999998,-157700.00000000032
679,5314,long,2024-11-12,2024-12-06,13.47,23.111749999999997,2845477.431328878
680,1815,long,2024-11-27,2024-12-06,27.3,29.432499999999997,294754.21245421196
681,3211,long,2024-11-14,2024-12-09,140.78,204.9081,1804379.8408864893
682,4979,long,2024-12-06,2024-12-10,208.25,200.96125,-157699.99999999988
683,6510,long,2024-12-06,2024-12-10,900.52,869.0018,-157699.9999999999
684,3211,long,2024-12-09,2024-12-11,191.29,188.02,-86077.85561189779
685,3227,long,2024-12-11,2024-12-20,231.8,227.3733,-94088.26574633323
686,5439,long,2024-12-10,2024-12-24,113.49,120.03635,213028.69856375025
687,6669,long,2024-12-20,2024-12-24,2563.39,2483.0415,-143078.50268589653
688,3661,long,2024-12-10,2024-12-25,2620.35,3197.84595,863855.4410670331
689,6919,long,2024-12-24,2024-12-30,61.6,59.9265,-126368.83116883144
690,5314,long,2024-12-24,2025-01-03,29.29,39.38165,1360470.023898942
691,5371,long,2024-12-25,2025-01-03,89.31,87.88255,-81632.37039525282
692,2368,long,2024-12-30,2025-01-03,235.15,231.72,-76045.73676376793
693,4979,long,2025-01-03,2025-01-06,203.79,196.65734999999998,-236550.00000000035
694,2801,long,2025-01-03,2025-01-08,16.48,16.52,-7991.262135922538
695,4162,long,2025-01-06,2025-01-09,93.69,91.7522,-100432.4154125305
696,3363,long,2025-01-08,2025-01-09,308.0,297.21999999999997,-157700.00000000038
697,3163,long,2025-01-06,2025-01-13,155.34,160.33475,110914.6517316856
698,3363,long,2025-01-09,2025-01-13,297.0,295.7725,-34231.98653198681
699,3163,long,2025-01-13,2025-01-20,149.93,159.8619,247274.3213499629
700,4772,long,2025-01-13,2025-01-21,199.21,258.22434999999996,1167267.6221073228
701,3491,long,2025-01-09,2025-02-03,371.68,429.26095,601983.0606973738
702,3081,long,2025-01-20,2025-02-03,492.29,509.74195,124102.18976619435
703,4979,long,2025-02-03,2025-02-04,230.07,222.01755,-157699.99999999988
704,5536,long,2025-01-21,2025-02-10,436.14,425.55535,-114775.70963452113
705,3008,long,2025-02-04,2025-02-10,2623.3,2566.58,-104186.48648648687
706,3264,long,2025-02-03,2025-02-12,63.95,71.49685,454346.91164972587
707,4979,long,2025-02-10,2025-02-12,244.94,236.3671,-157700.00000000006
708,3665,long,2025-02-12,2025-02-17,683.91,659.9731499999999,-157700.0000000003
709,6290,long,2025-02-12,2025-02-19,84.48,81.5232,-157700.00000000003
710,5289,long,2025-02-17,2025-02-24,255.9,248.32344999999998,-136129.85541227082
711,3491,long,2025-02-24,2025-02-26,442.38,426.8967,-157699.99999999988
712,6919,long,2025-02-10,2025-02-27,89.4,93.8,179168.00894854547
713,2059,long,2025-02-19,2025-03-05,1849.52,1956.58575,213853.5922834032
714,4772,long,2025-03-05,2025-03-10,252.23,243.40194999999997,-157700.0000000003
715,5347,long,2025-02-27,2025-03-11,95.65,94.60860000000001,-61250.44432828001
716,2002,long,2025-02-26,2025-03-12,23.41,23.75,40394.83126868857
717,5439,long,2025-03-11,2025-03-18,158.58,168.3346,228348.68205322188
718,8436,long,2025-03-10,2025-03-21,142.59,143.85254999999998,17717.630969913065
719,3260,long,2025-03-12,2025-03-21,84.67,86.20344999999999,54743.60458249618
720,2408,long,2025-03-21,2025-03-24,44.6,43.039,-157700.0
721,3163,long,2025-03-18,2025-03-26,170.58,205.40025,798814.2455153004
722,5439,long,2025-03-24,2025-03-27,183.36,186.98805000000002,61445.942408377
723,3481,long,2025-03-21,2025-03-28,15.0,14.54,-140366.6666666669
724,3034,long,2025-03-26,2025-03-31,528.74,516.42,-110902.70832545334
725,5439,long,2025-03-27,2025-03-31,183.86,179.3356,-116131.4152072232
726,2891,long,2025-03-31,2025-04-01,37.37,37.8,28326.224244045996
727,1102,long,2025-03-28,2025-04-07,44.42,43.08725,-137713.50742908637
728,6548,long,2025-03-31,2025-04-07,33.79,33.263549999999995,-80020.21308079362
729,2474,long,2025-04-07,2025-04-08,187.33,185.91,-48020.82421395432
730,1785,long,2025-04-07,2025-04-08,55.48,53.538199999999996,-157700.00000000003
731,00632R,long,2025-04-01,2025-04-10,24.8,28.5447,594283.8709677416
732,00664R,long,2025-04-09,2025-04-10,4.77,4.60305,-149699.99999999997
733,00676R,long,2025-04-09,2025-04-10,16.04,15.478599999999998,-149700.0000000002
734,00632R,long,2025-04-10,2025-04-15,26.63,25.69795,-149700.00000000003
735,00664R,long,2025-04-10,2025-04-15,4.3,4.1495,-149700.00000000006
736,00676R,long,2025-04-10,2025-04-15,14.44,13.9346,-149699.99999999997
737,5347,short,2025-05-08,2025-05-12,84.08,86.09,-101323.21598477665
738,3491,short,2025-05-09,2025-05-15,345.16,351.06,-74074.08737976564
739,8436,short,2025-05-08,2025-05-19,121.3,122.1921,-35117.971970321494
740,3363,long,2025-05-12,2025-05-28,222.0,234.9775,216128.8288288287
741,3653,long,2025-05-19,2025-06-06,1287.31,1346.72,166901.9995183758
742,1815,long,2025-06-06,2025-06-12,39.5,38.35875,-133269.6202531645
743,4749,long,2025-05-28,2025-06-16,611.97,645.98065,204602.72725787174
744,6584,long,2025-06-12,2025-06-17,178.92,173.1403,-146913.05611446436
745,8932,long,2025-06-16,2025-06-17,61.04,58.9036,-157700.00000000012
746,3017,long,2025-05-15,2025-06-18,599.75,729.9067,850373.0304293456
747,4979,long,2025-06-17,2025-06-20,189.91,184.2185,-137577.83687009616
748,4979,long,2025-06-20,2025-06-30,183.46,179.91459999999998,-95000.77401068417
749,6919,long,2025-06-18,2025-07-07,117.0,131.7225,485633.3333333332
750,5439,long,2025-06-30,2025-07-07,236.39,233.3756,-68707.23380853665
751,3665,long,2025-06-17,2025-07-11,764.14,881.8556,598499.1258146414
752,6223,long,2025-07-07,2025-07-11,999.74,1032.55,113574.13127413107
753,2368,long,2025-07-07,2025-07-11,298.0,311.695,166125.5033557046
754,5314,long,2025-07-11,2025-07-16,64.16,68.08075,226735.7855361595
755,3661,long,2025-07-11,2025-07-21,3398.04,3757.1117,404980.9572577132
756,8358,long,2025-07-11,2025-07-22,71.3,87.1395,870911.5007012624
757,3037,long,2025-07-16,2025-07-22,135.5,130.7575,-157700.0000000002
758,3661,long,2025-07-21,2025-07-29,3744.78,3800.1313999999998,41423.79365409937
759,7734,long,2025-07-22,2025-07-31,1033.75,1027.8021999999999,-40714.461910520506
760,8358,long,2025-07-22,2025-08-01,87.0,114.35249999999999,1239886.2068965514
761,1303,long,2025-07-29,2025-08-04,35.85,39.51675,391421.33891213394
762,8358,long,2025-08-01,2025-08-04,113.0,109.045,-157699.99999999994
763,1815,long,2025-08-04,2025-08-06,55.3,53.36449999999999,-157700.00000000035
764,5314,long,2025-08-04,2025-08-07,83.22,80.3073,-157700.00000000003
765,3017,long,2025-08-07,2025-08-14,1016.1,1071.4202,200074.6284814487
766,2308,long,2025-08-06,2025-08-19,621.0,663.92,258757.32689210924
767,1815,long,2025-08-14,2025-08-19,72.5,78.0685,289527.5862068966
768,1815,long,2025-08-19,2025-08-20,72.9,70.3485,-157700.00000000023
769,5536,long,2025-08-19,2025-08-25,756.79,730.3023499999999,-157700.00000000017
770,6919,long,2025-08-20,2025-08-28,177.5,192.035,309849.2957746478
771,5371,long,2025-07-31,2025-09-01,81.6,119.1775,1824334.3137254904
772,6188,long,2025-08-25,2025-09-01,112.94,117.51769999999999,144428.5638392064
773,3211,long,2025-08-28,2025-09-01,367.0,354.155,-157700.0000000003
774,3630,long,2025-09-01,2025-09-02,39.4,38.021,-157699.9999999998
775,5536,long,2025-09-01,2025-09-02,974.29,940.18985,-157699.99999999997
776,5536,long,2025-09-02,2025-09-03,926.62,894.1883,-157699.9999999999
777,3630,long,2025-09-02,2025-09-04,38.0,39.37199999999999,126721.0526315782
778,6919,long,2025-09-03,2025-09-04,254.5,245.5925,-157700.0
779,6919,long,2025-09-04,2025-09-10,244.0,248.48749999999998,55865.57377049152
780,3491,long,2025-09-04,2025-09-11,431.0,430.39,-23361.252900232146
781,3653,long,2025-09-01,2025-09-12,2205.0,2417.325,367470.06802721054
782,6510,long,2025-09-10,2025-09-12,1510.0,1457.1499999999999,-157700.00000000038
783,2301,long,2025-09-12,2025-09-17,160.12,158.30825000000002,-62959.80514614013
784,8299,long,2025-09-17,2025-09-23,684.19,707.2678,117220.416843274
785,2408,long,2025-09-12,2025-09-24,57.4,78.16499999999999,1429338.327526132
786,2301,long,2025-09-23,2025-09-24,179.77,173.47805,-157700.00000000032
787,2344,long,2025-09-11,2025-09-25,24.87,34.990899999999996,1610108.6047446714
788,5457,long,2025-09-24,2025-09-25,51.4,49.601,-157699.99999999997
789,6510,long,2025-09-24,2025-10-01,1720.0,1857.625,302358.1395348837
790,6173,long,2025-09-25,2025-10-02,49.75,52.7855,226360.3015075376
791,3231,long,2025-10-02,2025-10-08,149.5,150.54,10126.086956521525
792,2327,long,2025-09-25,2025-10-13,169.5,179.0075,206665.78171091428
793,3231,long,2025-10-08,2025-10-13,150.5,145.715,-144876.07973421918
794,8299,long,2025-10-13,2025-10-14,841.31,811.8641499999999,-157700.00000000032
795,2408,long,2025-10-13,2025-10-14,95.6,92.25399999999999,-157700.00000000015
796,2308,long,2025-10-14,2025-10-20,992.0,1015.0,75041.93548387097
797,3260,long,2025-10-01,2025-10-21,151.92,176.016,616739.1785150081
798,6290,long,2025-10-14,2025-10-23,143.5,149.575,151637.97909407632
