date,pnl,total_profit,n,equity_bt,year
2020-10-27,17011.89674423449,3298409.214154194,101,63298409.21415419,2020
2020-10-28,-40477.62144390862,3257931.5927102854,101,63257931.59271029,2020
2020-10-29,-19963.9824687511,3237967.610241534,101,63237967.61024153,2020
2020-10-30,-52740.24522220488,3185227.3650193294,99,63185227.36501933,2020
2020-11-02,-40491.0932442745,3144736.2717750547,98,63144736.27177505,2020
2020-11-03,75501.23355997639,3220237.505335031,98,63220237.50533503,2020
2020-11-04,78788.14159141264,3299025.6469264436,98,63299025.64692644,2020
2020-11-05,11114.0140640489,3310139.6609904924,102,63310139.66099049,2020
2020-11-06,56580.39517847711,3366720.0561689697,102,63366720.05616897,2020
2020-11-09,110031.33465931278,3476751.3908282826,104,63476751.39082828,2020
2020-11-10,-115073.43895100438,3361677.9518772783,103,63361677.95187728,2020
2020-11-11,24050.020293081714,3385727.97217036,100,63385727.97217036,2020
2020-11-12,16999.487721361787,3402727.4598917216,100,63402727.45989172,2020
2020-11-13,20474.779032421502,3423202.238924143,100,63423202.238924146,2020
2020-11-16,123620.37859039937,3546822.6175145423,100,63546822.61751454,2020
2020-11-17,-10838.46741228068,3535984.1501022615,100,63535984.15010226,2020
2020-11-18,473.5996503692461,3536457.7497526305,100,63536457.74975263,2020
2020-11-19,2199.2299863391627,3538656.97973897,100,63538656.97973897,2020
2020-11-20,18232.820514154206,3556889.800253124,101,63556889.80025312,2020
2020-11-23,71248.6136767395,3628138.4139298634,101,63628138.413929865,2020
2020-11-24,-27238.202198100975,3600900.2117317626,101,63600900.21173176,2020
2020-11-25,-98974.55130405218,3501925.6604277105,101,63501925.66042771,2020
2020-11-26,74494.88060089336,3576420.541028604,102,63576420.541028604,2020
2020-11-27,32300.267445499165,3608720.808474103,103,63608720.8084741,2020
2020-11-30,28605.47465988674,3637326.2831339897,104,63637326.28313399,2020
2020-12-01,84457.99326436892,3721784.2763983584,106,63721784.27639836,2020
2020-12-02,103935.2914493931,3825719.5678477515,107,63825719.56784775,2020
2020-12-03,29321.02500633876,3855040.5928540905,106,63855040.59285409,2020
2020-12-04,68383.05071716607,3923423.6435712567,106,63923423.64357126,2020
2020-12-07,42211.712990830245,3965635.356562087,106,63965635.356562085,2020
2020-12-08,63539.13300740454,4029174.4895694912,106,64029174.48956949,2020
2020-12-09,112439.75298502076,4141614.242554512,107,64141614.242554516,2020
2020-12-10,-72368.46595638468,4069245.776598127,105,64069245.776598126,2020
2020-12-11,-40427.33147462934,4028818.445123498,103,64028818.4451235,2020
2020-12-14,-4939.184006990723,4023879.261116507,103,64023879.261116505,2020
2020-12-15,-145193.20057597634,3878686.060540531,103,63878686.06054053,2020
2020-12-16,104065.37711300734,3982751.4376535383,103,63982751.43765354,2020
2020-12-17,-29389.522208268394,3953361.91544527,103,63953361.91544527,2020
2020-12-18,-22707.45060584214,3930654.4648394277,103,63930654.46483943,2020
2020-12-21,2054.8941457845754,3932709.358985212,103,63932709.358985215,2020
2020-12-22,-76046.63631969079,3856662.7226655213,104,63856662.72266552,2020
2020-12-23,58052.704349892185,3914715.4270154135,105,63914715.42701542,2020
2020-12-24,53393.36765173526,3968108.794667149,105,63968108.79466715,2020
2020-12-25,28120.489825235458,3996229.2844923846,105,63996229.28449239,2020
2020-12-28,70344.51751472193,4066573.8020071066,105,64066573.80200711,2020
2020-12-29,16614.605171712872,4083188.4071788196,105,64083188.40717882,2020
2020-12-30,36316.166013801376,4119504.573192621,105,64119504.57319262,2020
2020-12-31,10062.979475603724,4129567.552668225,105,64129567.55266823,2020
2021-01-04,103381.39693324431,4232948.94960147,106,64232948.94960147,2021
2021-01-05,57841.39769563595,4290790.347297106,106,64290790.3472971,2021
2021-01-06,-14610.203308934579,4276180.143988172,106,64276180.14398817,2021
2021-01-07,85787.19998089671,4361967.3439690685,106,64361967.34396907,2021
2021-01-08,95185.26947996835,4457152.613449037,103,64457152.61344904,2021
2021-01-11,112505.91714944215,4569658.530598479,103,64569658.53059848,2021
2021-01-12,-115364.66953472147,4454293.861063758,103,64454293.861063756,2021
2021-01-13,155007.59807150112,4609301.459135259,102,64609301.45913526,2021
2021-01-14,27884.513456903635,4637185.972592162,102,64637185.97259216,2021
2021-01-15,-121903.5709874954,4515282.401604666,101,64515282.40160467,2021
2021-01-18,-12568.38179173049,4502714.019812936,102,64502714.019812934,2021
2021-01-19,101631.17446972446,4604345.19428266,103,64604345.19428266,2021
2021-01-20,-106870.99512763221,4497474.199155028,101,64497474.199155025,2021
2021-01-21,123816.92694506551,4621291.126100093,100,64621291.12610009,2021
2021-01-22,99703.65228397136,4720994.778384064,99,64720994.77838407,2021
2021-01-25,-20961.21661540379,4700033.56176866,99,64700033.56176866,2021
2021-01-26,-87963.80857425062,4612069.753194409,100,64612069.75319441,2021
2021-01-27,41298.827655914894,4653368.580850325,100,64653368.580850326,2021
2021-01-28,-162393.78308987737,4490974.7977604475,99,64490974.79776045,2021
2021-01-29,-110766.92574773204,4380207.872012716,98,64380207.87201272,2021
2021-02-01,102815.91385091635,4483023.785863632,97,64483023.78586363,2021
2021-02-02,113372.60661033563,4596396.392473968,97,64596396.392473966,2021
2021-02-03,1172.6768623623616,4597569.0693363305,98,64597569.06933633,2021
2021-02-04,-36460.32842186451,4561108.740914466,98,64561108.740914464,2021
2021-02-05,41618.49913314627,4602727.240047612,98,64602727.24004761,2021
2021-02-17,253544.31874018133,4856271.558787794,98,64856271.55878779,2021
2021-02-18,67569.87761425736,4923841.436402051,100,64923841.43640205,2021
2021-02-19,978.8419304231207,4924820.278332474,103,64924820.27833247,2021
2021-02-22,81671.14757457565,5006491.425907049,106,65006491.425907046,2021
2021-02-23,-2872.8359951772295,5003618.5899118725,107,65003618.58991187,2021
2021-02-24,-118914.32198331121,4884704.267928561,107,64884704.26792856,2021
2021-02-25,77050.4063132971,4961754.674241859,105,64961754.674241856,2021
2021-02-26,-172088.72682136728,4789665.947420491,105,64789665.94742049,2021
2021-03-02,-55838.644706214465,4733827.302714276,104,64733827.30271427,2021
2021-03-03,39635.72432316622,4773463.027037443,104,64773463.02703744,2021
2021-03-04,-96444.88005382197,4677018.146983621,104,64677018.14698362,2021
2021-03-05,-35446.02945846796,4641572.117525153,103,64641572.11752515,2021
2021-03-08,-29726.13686314224,4611845.980662011,102,64611845.98066201,2021
2021-03-09,-68003.70814996386,4543842.272512047,101,64543842.27251205,2021
2021-03-10,46637.98872604181,4590480.261238089,101,64590480.26123809,2021
2021-03-11,186510.21717037683,4776990.478408466,102,64776990.47840846,2021
2021-03-12,25685.876806356624,4802676.355214823,101,64802676.35521482,2021
2021-03-15,-9543.931689069786,4793132.423525753,100,64793132.42352575,2021
2021-03-16,39120.07379336124,4832252.497319114,100,64832252.49731912,2021
2021-03-17,27213.7360469232,4859466.233366038,100,64859466.233366035,2021
2021-03-18,32705.797788808388,4892172.031154846,100,64892172.03115485,2021
2021-03-19,-62652.00657067763,4829520.024584169,99,64829520.02458417,2021
2021-03-22,22058.871424265395,4851578.896008434,102,64851578.89600843,2021
2021-03-23,-13059.116322954356,4838519.77968548,102,64838519.77968548,2021
2021-03-24,-38357.7352902636,4800162.044395216,102,64800162.044395216,2021
2021-03-25,9536.851546737043,4809698.895941953,103,64809698.89594195,2021
2021-03-26,103440.75170335697,4913139.6476453105,105,64913139.64764531,2021
2021-03-29,66293.75408368363,4979433.401728994,106,64979433.401728995,2021
2021-03-30,52542.56854489065,5031975.970273885,107,65031975.97027388,2021
2021-03-31,1266.1497062213857,5033242.119980106,108,65033242.119980104,2021
2021-04-01,31219.63851084212,5064461.758490948,106,65064461.75849095,2021
2021-04-06,102004.83549120725,5166466.593982155,105,65166466.59398215,2021
2021-04-07,115979.92654814577,5282446.520530301,106,65282446.5205303,2021
2021-04-08,81886.82176633069,5364333.342296632,106,65364333.34229663,2021
2021-04-09,-25558.57065737697,5338774.771639255,106,65338774.77163926,2021
2021-04-12,-58437.564614523784,5280337.207024731,106,65280337.20702473,2021
2021-04-13,-63317.97089748072,5217019.23612725,105,65217019.23612725,2021
2021-04-14,-8959.991553599886,5208059.24457365,104,65208059.24457365,2021
2021-04-15,87769.51111066081,5295828.755684311,104,65295828.75568431,2021
2021-04-16,23358.555899101775,5319187.311583413,103,65319187.311583415,2021
2021-04-19,31702.882437737524,5350890.1940211505,102,65350890.19402115,2021
2021-04-20,64751.63442916892,5415641.828450319,103,65415641.82845032,2021
2021-04-21,-13679.500472776752,5401962.327977543,102,65401962.327977546,2021
2021-04-22,-116867.9811979039,5285094.346779639,102,65285094.34677964,2021
2021-04-23,171464.7503531905,5456559.097132829,101,65456559.09713283,2021
2021-04-26,108952.30967983067,5565511.406812659,101,65565511.40681266,2021
2021-04-27,46276.002928883645,5611787.409741543,101,65611787.40974154,2021
2021-04-28,12371.336135782214,5624158.745877326,101,65624158.745877326,2021
2021-04-29,-6907.83493889465,5617250.910938431,100,65617250.91093843,2021
2021-05-03,-191561.48376310887,5425689.427175322,100,65425689.42717532,2021
2021-05-04,-135915.2118298206,5289774.215345501,96,65289774.2153455,2021
2021-05-05,-123980.93603390442,5165793.279311596,95,65165793.2793116,2021
2021-05-06,42291.22983038418,5208084.509141981,95,65208084.50914198,2021
2021-05-07,217789.44601352958,5425873.95515551,94,65425873.95515551,2021
2021-05-10,-128278.83053916896,5297595.124616342,93,65297595.12461634,2021
2021-05-11,-337223.36458274524,4960371.760033596,93,64960371.76003359,2021
2021-05-12,-246567.9090358962,4713803.8509977,92,64713803.8509977,2021
2021-05-13,33661.676317674515,4747465.527315374,92,64747465.52731538,2021
2021-05-14,31956.110861544865,4779421.638176919,92,64779421.63817692,2021
2021-05-17,-220683.21014330874,4558738.42803361,92,64558738.42803361,2021
2021-05-18,337782.0910104303,4896520.51904404,93,64896520.51904404,2021
2021-05-19,-46272.33623012194,4850248.182813918,93,64850248.18281392,2021
2021-05-20,-80760.19826919667,4769487.984544721,94,64769487.984544724,2021
2021-05-21,102038.242819181,4871526.227363902,95,64871526.2273639,2021
2021-05-24,71587.84573947421,4943114.073103377,95,64943114.073103376,2021
2021-05-25,219057.2387608541,5162171.311864231,95,65162171.31186423,2021
2021-05-26,-14655.95143612246,5147515.360428108,97,65147515.36042811,2021
2021-05-27,-8143.752548080702,5139371.607880027,97,65139371.607880026,2021
2021-05-28,65169.227500026194,5204540.835380053,98,65204540.835380055,2021
2021-05-31,89695.01091730598,5294235.846297359,102,65294235.84629736,2021
2021-06-01,9431.087276724795,5303666.933574084,105,65303666.93357408,2021
2021-06-02,-60539.349596415384,5243127.583977669,106,65243127.58397767,2021
2021-06-03,70181.63278884113,5313309.216766509,107,65313309.21676651,2021
2021-06-04,-42063.332606511874,5271245.884159997,107,65271245.88416,2021
2021-06-07,39907.37501276629,5311153.259172764,107,65311153.25917277,2021
2021-06-08,11364.949183370558,5322518.208356135,107,65322518.208356135,2021
2021-06-09,-22643.07095868018,5299875.137397454,107,65299875.13739745,2021
2021-06-10,73630.40454851602,5373505.54194597,107,65373505.54194597,2021
2021-06-11,18221.18048607519,5391726.722432045,107,65391726.72243205,2021
2021-06-15,97486.05127148093,5489212.773703526,106,65489212.77370352,2021
2021-06-16,-56547.27620813031,5432665.497495395,106,65432665.4974954,2021
2021-06-17,84491.1707820238,5517156.668277419,106,65517156.66827742,2021
2021-06-18,-33183.115722513074,5483973.552554906,106,65483973.552554905,2021
2021-06-21,-97454.29372000982,5386519.258834897,107,65386519.2588349,2021
2021-06-22,11987.486138156,5398506.744973052,107,65398506.74497305,2021
2021-06-23,118133.19611560668,5516639.941088659,108,65516639.94108866,2021
2021-06-24,7850.896384948494,5524490.837473608,108,65524490.83747361,2021
2021-06-25,-10019.44387013422,5514471.393603473,108,65514471.393603474,2021
2021-06-28,26153.42750858576,5540624.821112059,108,65540624.82111206,2021
2021-06-29,-377.01867696842896,5540247.802435091,109,65540247.80243509,2021
2021-06-30,82397.9472605971,5622645.749695688,108,65622645.74969569,2021
2021-07-01,-73839.32285087185,5548806.426844816,108,65548806.42684481,2021
2021-07-02,69996.86773748651,5618803.294582303,109,65618803.2945823,2021
2021-07-05,139062.18356080833,5757865.478143111,109,65757865.47814311,2021
2021-07-06,-49668.585703738674,5708196.892439372,109,65708196.89243937,2021
2021-07-07,13375.570027641439,5721572.462467013,109,65721572.462467015,2021
2021-07-08,-21142.137365112052,5700430.325101901,110,65700430.3251019,2021
2021-07-09,-31671.366984599157,5668758.958117302,110,65668758.9581173,2021
2021-07-12,73151.88689160602,5741910.845008908,111,65741910.84500891,2021
2021-07-13,79095.40307379409,5821006.248082702,111,65821006.248082705,2021
2021-07-14,6615.967882094818,5827622.215964797,111,65827622.215964794,2021
2021-07-15,27851.30789385951,5855473.523858656,112,65855473.52385866,2021
2021-07-16,12288.098973990393,5867761.622832647,112,65867761.62283265,2021
2021-07-19,-215.1024657401341,5867546.520366906,112,65867546.52036691,2021
2021-07-20,-121459.75310799757,5746086.767258909,111,65746086.76725891,2021
2021-07-21,29489.598548357146,5775576.365807266,111,65775576.365807265,2021
2021-07-22,52496.525460692916,5828072.891267959,110,65828072.891267955,2021
2021-07-23,-12231.37722903828,5815841.51403892,110,65815841.51403892,2021
2021-07-26,49726.16769155745,5865567.681730478,111,65865567.68173048,2021
2021-07-27,-54076.79580945519,5811490.885921023,110,65811490.885921024,2021
2021-07-28,-126847.20496990244,5684643.68095112,110,65684643.68095112,2021
2021-07-29,109162.65810208498,5793806.339053205,111,65793806.339053206,2021
2021-07-30,-36724.125460764,5757082.213592441,112,65757082.21359244,2021
2021-08-02,101288.49730532104,5858370.710897762,112,65858370.71089776,2021
2021-08-03,19742.904284094213,5878113.615181857,112,65878113.615181856,2021
2021-08-04,24156.925335982785,5902270.54051784,112,65902270.54051784,2021
2021-08-05,41877.59575324861,5944148.136271088,112,65944148.13627109,2021
2021-08-06,-54746.18895507304,5889401.947316015,111,65889401.94731601,2021
2021-08-09,-86174.35364465836,5803227.593671356,111,65803227.59367136,2021
2021-08-10,-56054.546034109415,5747173.047637247,112,65747173.04763725,2021
2021-08-11,-44545.94713355121,5702627.100503695,111,65702627.1005037,2021
2021-08-12,1992.7491129325608,5704619.849616628,111,65704619.84961663,2021
2021-08-13,-158969.50462636154,5545650.3449902665,110,65545650.34499027,2021
2021-08-16,-65410.62992520528,5480239.715065061,109,65480239.71506506,2021
2021-08-17,-84432.70703125345,5395807.008033807,108,65395807.008033805,2021
2021-08-18,132788.80310339565,5528595.811137203,107,65528595.8111372,2021
2021-08-19,-161567.17552973115,5367028.635607472,106,65367028.63560747,2021
2021-08-20,-22083.042956582136,5344945.592650889,106,65344945.59265089,2021
2021-08-23,146968.84787443402,5491914.440525323,106,65491914.44052532,2021
2021-08-24,-10745.436735685325,5481169.003789638,106,65481169.00378964,2021
2021-08-25,109952.04929256777,5591121.053082206,107,65591121.053082205,2021
2021-08-26,9144.548207182033,5600265.601289389,106,65600265.60128939,2021
2021-08-27,70220.41457165388,5670486.015861043,106,65670486.01586104,2021
2021-08-30,68428.99008110135,5738915.005942144,107,65738915.00594214,2021
2021-08-31,21301.18370232885,5760216.189644474,109,65760216.18964447,2021
2021-09-01,50807.80835087413,5811023.997995348,110,65811023.99799535,2021
2021-09-02,-49219.45808901262,5761804.539906335,111,65761804.53990634,2021
2021-09-03,41371.0051122049,5803175.54501854,111,65803175.54501854,2021
2021-09-06,-9888.968781759324,5793286.576236781,111,65793286.576236784,2021
2021-09-07,-33041.14811255708,5760245.428124224,111,65760245.42812423,2021
2021-09-08,-90847.73442938784,5669397.6936948355,110,65669397.69369484,2021
2021-09-09,38553.351474475676,5707951.045169312,110,65707951.04516931,2021
2021-09-10,84204.2578650123,5792155.303034324,110,65792155.30303432,2021
2021-09-13,-71868.70424227601,5720286.598792048,111,65720286.59879205,2021
2021-09-14,19988.1309525256,5740274.729744574,111,65740274.729744576,2021
2021-09-15,-51398.685354604444,5688876.04438997,111,65688876.04438997,2021
2021-09-16,-1198.292215615934,5687677.752174354,110,65687677.752174355,2021
2021-09-17,30685.226158104157,5718362.978332458,110,65718362.97833246,2021
2021-09-22,-107761.69386023372,5610601.284472224,109,65610601.28447223,2021
2021-09-23,93951.69834321729,5704552.982815442,108,65704552.982815444,2021
2021-09-24,40653.46410290506,5745206.446918347,108,65745206.446918346,2021
2021-09-27,27013.753878019717,5772220.200796367,108,65772220.200796366,2021
2021-09-28,-76857.94190501879,5695362.258891348,108,65695362.258891344,2021
2021-09-29,-174040.92208478373,5521321.336806564,108,65521321.336806566,2021
2021-09-30,80383.2071406019,5601704.543947166,108,65601704.54394717,2021
2021-10-01,-149403.0328679308,5452301.511079235,108,65452301.51107924,2021
2021-10-04,-82711.1073308422,5369590.403748393,108,65369590.40374839,2021
2021-10-05,73213.1647011665,5442803.56844956,108,65442803.56844956,2021
2021-10-06,-8808.579320085224,5433994.989129474,108,65433994.989129476,2021
2021-10-07,148081.2145355126,5582076.203664987,108,65582076.20366499,2021
2021-10-08,-22830.473629259806,5559245.730035728,107,65559245.73003573,2021
2021-10-12,-85349.282724819,5473896.447310909,107,65473896.44731091,2021
2021-10-13,-63792.324088734764,5410104.123222174,104,65410104.12322217,2021
2021-10-14,-10248.974013811869,5399855.149208362,104,65399855.14920836,2021
2021-10-15,90551.22413715716,5490406.373345519,104,65490406.37334552,2021
2021-10-18,-24704.94997085836,5465701.423374661,104,65465701.42337466,2021
2021-10-19,72806.31656300554,5538507.739937667,106,65538507.73993766,2021
2021-10-20,-16695.934076277415,5521811.805861389,107,65521811.80586139,2021
2021-10-21,11965.668580822428,5533777.474442212,110,65533777.474442214,2021
2021-10-22,24069.102601679435,5557846.577043891,110,65557846.57704389,2021
2021-10-25,19377.43012691516,5577224.007170806,112,65577224.007170804,2021
2021-10-26,43946.869171793536,5621170.876342599,112,65621170.8763426,2021
2021-10-27,79168.66645941342,5700339.5428020125,112,65700339.54280201,2021
2021-10-28,-13798.16866294452,5686541.374139068,111,65686541.37413907,2021
2021-10-29,-161.99849328936574,5686379.375645778,111,65686379.37564578,2021
2021-11-01,89722.74347674008,5776102.119122518,111,65776102.11912252,2021
2021-11-02,-52813.62534836166,5723288.493774157,111,65723288.49377416,2021
2021-11-03,65320.21535809397,5788608.709132251,111,65788608.709132254,2021
2021-11-04,13937.257199827549,5802545.966332079,111,65802545.96633208,2021
2021-11-05,80604.2662041447,5883150.232536224,111,65883150.23253623,2021
2021-11-08,-10332.120949387656,5872818.111586836,112,65872818.11158684,2021
2021-11-09,66224.19284237991,5939042.304429216,112,65939042.30442922,2021
2021-11-10,-1420.1110234649634,5937622.193405751,112,65937622.19340575,2021
2021-11-11,-1239.8185359622394,5936382.374869789,112,65936382.374869786,2021
2021-11-12,50189.249524084385,5986571.624393873,113,65986571.62439387,2021
2021-11-15,90672.6427551717,6077244.267149044,114,66077244.267149046,2021
2021-11-16,12123.873556636856,6089368.140705681,114,66089368.14070568,2021
2021-11-17,45865.77934693869,6135233.92005262,113,66135233.92005262,2021
2021-11-18,53815.69356721155,6189049.613619831,113,66189049.613619834,2021
2021-11-19,-19233.65076390589,6169815.962855926,113,66169815.96285593,2021
2021-11-22,77007.52735173475,6246823.490207661,113,66246823.49020766,2021
2021-11-23,-57870.09302050738,6188953.397187154,113,66188953.39718715,2021
2021-11-24,28089.059890910976,6217042.457078065,113,66217042.45707806,2021
2021-11-25,-27304.404959569114,6189738.052118496,112,66189738.052118495,2021
2021-11-26,-119511.94779349376,6070226.104325002,112,66070226.104325004,2021
2021-11-29,40078.12999603691,6110304.234321039,112,66110304.23432104,2021
2021-11-30,17317.095862058322,6127621.330183097,110,66127621.330183096,2021
2021-12-01,41402.82642157567,6169024.156604673,110,66169024.15660467,2021
2021-12-02,15636.800335680293,6184660.956940353,110,66184660.95694035,2021
2021-12-03,29483.162997150917,6214144.119937504,110,66214144.1199375,2021
2021-12-06,-10441.079190897375,6203703.040746606,110,66203703.04074661,2021
2021-12-07,10273.852874920996,6213976.893621527,110,66213976.89362153,2021
2021-12-08,12767.729670364364,6226744.623291891,110,66226744.623291895,2021
2021-12-09,-12383.945361907794,6214360.6779299835,111,66214360.67792998,2021
2021-12-10,-29853.55802984342,6184507.11990014,112,66184507.11990014,2021
2021-12-13,28935.82362064141,6213442.943520782,113,66213442.943520784,2021
2021-12-14,-91742.27158201164,6121700.6719387695,113,66121700.67193877,2021
2021-12-15,26409.173749222588,6148109.845687992,113,66148109.84568799,2021
2021-12-16,69575.7058310778,6217685.55151907,113,66217685.551519066,2021
2021-12-17,-34180.063872222876,6183505.487646847,113,66183505.48764685,2021
2021-12-20,-81261.54039585342,6102243.947250994,113,66102243.94725099,2021
2021-12-21,54037.908820361175,6156281.856071355,113,66156281.85607135,2021
2021-12-22,36831.594595463255,6193113.450666818,114,66193113.450666815,2021
2021-12-23,56785.81634189874,6249899.267008716,114,66249899.267008714,2021
2021-12-24,-2452.311582813231,6247446.955425903,115,66247446.9554259,2021
2021-12-27,27168.171342395086,6274615.126768298,115,66274615.1267683,2021
2021-12-28,37694.91361871044,6312310.040387009,115,66312310.04038701,2021
2021-12-29,17730.676335584663,6330040.716722594,116,66330040.71672259,2021
2021-12-30,25495.47767570723,6355536.194398301,116,66355536.1943983,2021
2022-01-03,-46581.02915232613,6308955.165245974,115,66308955.16524597,2022
2022-01-04,19273.586365810606,6328228.751611785,115,66328228.751611784,2022
2022-01-05,23748.844962775205,6351977.59657456,116,66351977.59657456,2022
2022-01-06,-35552.674116586444,6316424.9224579735,116,66316424.92245797,2022
2022-01-07,-73865.62440226744,6242559.298055706,115,66242559.29805571,2022
2022-01-10,33277.64556197337,6275836.943617679,115,66275836.94361768,2022
2022-01-11,-28491.46961550718,6247345.474002172,115,66247345.474002175,2022
2022-01-12,10959.242581692914,6258304.716583865,115,66258304.71658386,2022
2022-01-13,12049.448067149953,6270354.164651015,113,66270354.164651014,2022
2022-01-14,-56715.208588618654,6213638.956062396,112,66213638.9560624,2022
2022-01-17,43490.414251791095,6257129.370314187,112,66257129.37031419,2022
2022-01-18,19720.876394630282,6276850.246708818,112,66276850.24670882,2022
2022-01-19,-31991.521681840026,6244858.725026978,112,66244858.72502698,2022
2022-01-20,-5786.208918674757,6239072.516108303,112,66239072.516108304,2022
2022-01-21,-96397.68237875648,6142674.8337295465,113,66142674.83372955,2022
2022-01-24,24665.15289348611,6167339.986623033,113,66167339.986623034,2022
2022-01-25,-58595.346199090985,6108744.640423942,112,66108744.64042394,2022
2022-01-26,-19458.958882118273,6089285.681541824,114,66089285.68154182,2022
2022-02-07,57777.38005203768,6147063.061593861,113,66147063.06159386,2022
2022-02-08,42540.338331342966,6189603.399925204,111,66189603.3999252,2022
2022-02-09,63235.67133343294,6252839.071258637,111,66252839.071258634,2022
2022-02-10,63369.78432800528,6316208.855586642,112,66316208.85558664,2022
2022-02-11,-3937.0434581386185,6312271.812128504,113,66312271.81212851,2022
2022-02-14,-159773.27348195403,6152498.53864655,112,66152498.53864655,2022
2022-02-15,1322.4944387059643,6153821.033085256,112,66153821.03308526,2022
2022-02-16,98305.94847279023,6252126.981558046,112,66252126.98155805,2022
2022-02-17,21973.48966148824,6274100.471219535,113,66274100.47121953,2022
2022-02-18,-6348.919464762994,6267751.551754772,113,66267751.55175477,2022
2022-02-21,-16483.633354884867,6251267.918399887,113,66251267.918399885,2022
2022-02-22,-94686.84926315681,6156581.06913673,112,66156581.06913673,2022
2022-02-23,44797.55769438792,6201378.626831118,112,66201378.626831114,2022
2022-02-24,-151847.43783410988,6049531.188997008,111,66049531.18899701,2022
2022-02-25,39595.05016473973,6089126.2391617475,112,66089126.239161745,2022
2022-03-01,141152.50804012056,6230278.747201868,112,66230278.74720187,2022
2022-03-02,-16444.736708591336,6213834.010493277,113,66213834.01049328,2022
2022-03-03,38477.205459612815,6252311.215952889,113,66252311.21595289,2022
2022-03-04,-89672.58431384193,6162638.6316390475,114,66162638.63163905,2022
2022-03-07,-217429.215749825,5945209.415889222,111,65945209.41588922,2022
2022-03-08,-110763.53183276788,5834445.8840564545,108,65834445.88405646,2022
2022-03-09,94711.13897073237,5929157.023027187,108,65929157.02302719,2022
2022-03-10,156064.9548291525,6085221.97785634,108,66085221.97785634,2022
2022-03-11,-4559.248548368528,6080662.729307971,108,66080662.72930797,2022
2022-03-14,3528.9672859180364,6084191.696593889,108,66084191.69659389,2022
2022-03-15,-180557.68783172854,5903634.00876216,109,65903634.00876216,2022
2022-03-16,27692.464777365694,5931326.473539526,109,65931326.473539524,2022
2022-03-17,192425.1127283577,6123751.586267883,111,66123751.58626788,2022
2022-03-18,-49612.69702767974,6074138.889240203,114,66074138.889240205,2022
2022-03-21,31776.298780594298,6105915.188020797,115,66105915.188020796,2022
2022-03-22,31361.630149708566,6137276.818170506,115,66137276.8181705,2022
2022-03-23,46575.83282142391,6183852.65099193,114,66183852.65099193,2022
2022-03-24,16543.54230977492,6200396.193301705,114,66200396.19330171,2022
2022-03-25,-28228.2213799046,6172167.9719218,114,66172167.9719218,2022
2022-03-28,-25061.88559153911,6147106.08633026,114,66147106.08633026,2022
2022-03-29,23466.88340360336,6170572.969733863,114,66170572.969733864,2022
2022-03-30,48791.31159805923,6219364.281331922,114,66219364.28133192,2022
2022-03-31,-16839.965106736025,6202524.316225186,114,66202524.316225186,2022
2022-04-01,-8299.932082860245,6194224.384142326,114,66194224.384142324,2022
2022-04-06,-8162.9352172998615,6186061.448925027,111,66186061.448925026,2022
2022-04-07,-134120.05701970178,6051941.3919053245,111,66051941.39190532,2022
2022-04-08,-678.660031179442,6051262.731874145,112,66051262.731874146,2022
2022-04-11,-123023.29934925435,5928239.432524891,110,65928239.43252489,2022
2022-04-12,-49507.37829884493,5878732.0542260455,110,65878732.05422605,2022
2022-04-13,110049.94131609057,5988781.995542136,110,65988781.99554214,2022
2022-04-14,-11678.018343413953,5977103.977198722,110,65977103.97719872,2022
2022-04-15,-99713.09053897255,5877390.886659749,110,65877390.88665975,2022
2022-04-18,-14188.017463592154,5863202.869196157,110,65863202.869196154,2022
2022-04-19,18853.277118130893,5882056.146314288,110,65882056.146314286,2022
2022-04-20,19074.504026295785,5901130.650340583,110,65901130.65034059,2022
2022-04-21,21553.373524593626,5922684.023865176,111,65922684.02386518,2022
2022-04-22,-69478.31247124278,5853205.711393934,111,65853205.71139394,2022
2022-04-25,-183344.0401462523,5669861.671247682,108,65669861.67124768,2022
2022-04-26,-8845.839864358693,5661015.831383323,108,65661015.831383325,2022
2022-04-27,-94963.6405348432,5566052.19084848,105,65566052.19084848,2022
2022-04-28,61976.125752023814,5628028.316600503,105,65628028.3166005,2022
2022-04-29,94558.91571986115,5722587.232320365,105,65722587.23232037,2022
2022-05-03,9698.201954146078,5732285.4342745105,105,65732285.43427451,2022
2022-05-04,6531.261472587279,5738816.695747098,105,65738816.6957471,2022
2022-05-05,59578.64315260892,5798395.3388997065,105,65798395.33889971,2022
2022-05-06,-90958.99531934905,5707436.343580358,105,65707436.34358036,2022
2022-05-09,-128501.57298794217,5578934.770592416,101,65578934.770592414,2022
2022-05-10,3172.7273196076094,5582107.497912023,102,65582107.49791202,2022
2022-05-11,-14969.303234545818,5567138.194677478,100,65567138.19467748,2022
2022-05-12,-86139.87620995962,5480998.318467518,98,65480998.31846752,2022
2022-05-13,87946.50691691687,5568944.825384435,97,65568944.82538444,2022
2022-05-16,-13342.510546783837,5555602.314837651,97,65555602.31483765,2022
2022-05-17,76389.40977233516,5631991.724609987,96,65631991.724609986,2022
2022-05-18,67299.53306980566,5699291.257679792,96,65699291.25767979,2022
2022-05-19,-22894.456205810657,5676396.801473982,95,65676396.80147398,2022
2022-05-20,5510.373638861503,5681907.1751128435,95,65681907.17511284,2022
2022-05-23,-20929.29043688848,5660977.884675955,97,65660977.88467596,2022
